name,edu_management,edu_department,address,type,level
Nhóm trẻ BiBi,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Quốc Oai,,Tư thục,Trường Mầm non
Nhóm trẻ Đồi Mùa Xuân,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Quốc Oai,,Tư thục,Trường Mầm non
Nhóm trẻ Em bé Hạnh phúc,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Quốc Oai,,Tư thục,Trường Mầm non
Nhóm trẻ Đồ Rê Mí,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Quốc Oai,,Tư thục,Trường Mầm non
Nhóm trẻ Linh Anh,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Quốc Oai,,Tư thục,Trường Mầm non
Nhóm trẻ Bầu Trời Xanh,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Quốc Oai,,Tư thục,Trường Mầm non
Nhóm Lớp TT Ngôi Sao Sáng (Bình Phú),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non Bình Phú A,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn Thái Hòa,Công lập,Trường Mầm non
Nhóm lớp TT Ngôi Sao Xanh (Bình Phú),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non Bình Yên A,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Phúc Tiến - Bình Yên,Công lập,Trường Mầm non
Nhóm lớp TT Vầng Trăng Của Bé ( Bình Yên),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non Minh Hà,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn 9-Canh Nậu-Thạch Thất-Hà Nội,Công lập,Trường Mầm non
Nhóm lớp TT  Anh Dương  ( Canh Nậu),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non Cẩm Yên,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Yên Lỗ,Công lập,Trường Mầm non
Mầm non Cần Kiệm,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Xóm Mới - Khu Trung tâm - thôn Yên Lạc I- xã Cần Kiệm,Công lập,Trường Mầm non
Mầm non Chàng Sơn,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn 1 Chàng Sơn - Thạch Thất - Hà Nội,Công lập,Trường Mầm non
Nhóm lớp TT Nắng Ban Mai (Chàng Sơn),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non Dị Nậu,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Khu Hòa Bình - Xã Dị Nậu - Huyện  Thạch Thất - Tp Hà Nội,Công lập,Trường Mầm non
Nhóm lớp TT  Hoa Thủy Tiên (Dị Nậu),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non Đại Đồng,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Đại Đồng - Thạch Thất - Hà Nội,Công lập,Trường Mầm non
Mầm non Đồng Trúc,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Xã Đồng Trúc 01276000 TP Hà Nội,Công lập,Trường Mầm non
Mầm non Hạ Bằng,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn 7 Giang Nu,Công lập,Trường Mầm non
Nhóm lớp TT Hướng Dương (Hạ Bằng),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non Hương Ngải,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn 6- Hương Ngải- Thạch Thất-Hà Nội,Công lập,Trường Mầm non
Mầm non Hữu Bằng,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn mới trung tâm,Công lập,Trường Mầm non
Nhóm lớp TT Hoa Hồng (Hữu Bằng),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non Kim Quan,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn 4 Kim Quan -Thạch Thất- Hà Nội,Công lập,Trường Mầm non
Nhóm trẻ  TT Hoa Trạng Nguyên (Kim Quan),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non Lại Thượng,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Xã Lại Thượng,Công lập,Trường Mầm non
Mầm non Liên Quan,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn Chi Quan 2,Công lập,Trường Mầm non
Mầm non Phú Kim,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn Phú Nghĩa - Xã Phú Kim - Thạch Thất - Hà Nội,Công lập,Trường Mầm non
Mầm non Phùng Xá,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Phùng Xá - Thạch Thất - Hà Nội,Công lập,Trường Mầm non
Nhóm lớp TT Happy Home (Phùng Xá),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Nhóm lớp TT  Thủy Tiên (Phùng Xá),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non Tân Xã,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Cừ Viên - Thạch Thất - Hà Nội,Công lập,Trường Mầm non
Nhóm trẻ  TT Nắng Mai (Tân Xã),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non Thạch Hòa,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn 1- Thạch Hòa- Thạch Thất- Hà Nội,Công lập,Trường Mầm non
Nhóm lớp TT Hương Sen (Thạch Hòa),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Nhóm  lớp TT Kim Đồng (Thạch Hòa),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Nhóm lớp TT Sơn Ca (Thạch Hòa),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non Thạch Xá,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn Yên - Thạch Xá - Thạch Thất - Hà Nội,Công lập,Trường Mầm non
Nhóm  lớp TT  Ngôi Sao (Thạch Xá),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non 19-5,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn Phú Nghĩa Xã Phú Kim 01276000- Thành phố Hà Nội,Công lập,Trường Mầm non
Mầm Non Tiến Xuân,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn Chùa 2- Tiến Xuân - Thạch Thất - Hà nội,Công lập,Trường Mầm non
Nhóm lớp  TT Nắng Mai (Tiến Xuân),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non Yên Bình,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn Dân lập - xã Yên Bình - Thạch - Hà Nội,Công lập,Trường Mầm non
Mầm non Yên Trung,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,MẦM NON YÊN TRUNG,Công lập,Trường Mầm non
Mầm non Bình Phú B,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn Đầu Làng - xã Bình Phú - 01276000 - TP. Hà Nội,Công lập,Trường Mầm non
Mầm non Bình Yên B,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn Vân Lôi - Xã Bình Yên- Huyện Thạch Thất - Thành phố Hà Nội,Công lập,Trường Mầm non
Nhóm lớp TT May Bình Yên (Bình Yên),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Nhóm lớp TT Thái Bình (Bình Yên ),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Nhóm lớp TT Thiên Thần Nhỏ (Bình Yên),Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non TT Vicostone,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Khu CNC Hòa Lạc - xã Thạch Hòa - huyện Thạch Thất - TP Hà Nội.,Tư thục,Trường Mầm non
Mầm non TT Chocopie,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Đường Trường học - xã Hữu Bằng - Thạch Thất - Hà Nội,Tư thục,Trường Mầm non
Mầm non TT Âu Cơ,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
Mầm non TT IQ,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Thôn Cổng Đông,Tư thục,Trường Mầm non
Mầm non TT Sơn Ca,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,thôn Yên Lạc-Cần Kiệm-Thạch Thất-Hà Nội,Tư thục,Trường Mầm non
Mầm non TT Họa Mi,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,Xom Dân Lập xã Yên Bình,Tư thục,Trường Mầm non
Mầm non TT Ánh Sao,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thạch Thất,,Tư thục,Trường Mầm non
MN Văn Mỹ,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Thôn Văn Mỹ xã Hoàng Văn Thụ - Chương Mỹ - Hà Nội,Công lập,Trường Mầm non
MN Hoa Mai Bê Tông,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Thủy Xuân Tiên - Chương Mỹ - Hà Nội,Tư thục,Trường Mầm non
MN Đại Yên,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Xóm Trại - Xã Đại Yên - Chương Mỹ - Hà Nội,Công lập,Trường Mầm non
MN Đồng Lạc,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Đồng Lạc -Chương Mỹ -Hà Nội,Công lập,Trường Mầm non
MẦM NON ĐỒNG PHÚ,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,"Đội 4, thôn Hoà Xá, xã Đồng Phú, huyện Chương Mỹ, TP. Hà Nội",Công lập,Trường Mầm non
MN Đông Phương Yên,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Thôn Yên Kiện - Đông Phương Yên - Chương Mỹ - Hà Nội,Công lập,Trường Mầm non
MN Đông Sơn,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Quyết Hạ - Đông Sơn - Chương Mỹ - Hà Nội,Công lập,Trường Mầm non
MN Hòa Chính,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Phụ Chính- Hoà Chính- Chương Mỹ- Hà Nội,Công lập,Trường Mầm non
MN Hoàng Diệu,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,An Hiền- Hoàng Diệu- Chương Mỹ,Công lập,Trường Mầm non
MN Hoàng Văn Thụ,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,"Thôn Hòa Bình 
Hoàng Văn Thụ - Chương Mỹ - Hà Nội


01277000",Công lập,Trường Mầm non
MN Hồng Phong,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Thôn Thượng - xã Hồng Phong - Chương Mỹ - TP Hà Nội,Công lập,Trường Mầm non
MN Hợp Đồng,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Thôn Thái Hòa - Xã Hợp Đồng,Công lập,Trường Mầm non
MN Hữu Văn,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Xã Hữu Văn - Chương Mỹ - Hà Nội,Công lập,Trường Mầm non
MN J106,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Thủy Xuân Tiên - Chương Mỹ - Hà Nội,Tư thục,Trường Mầm non
MN Lam Điền,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Lam Điền - Chương Mỹ - T.P Hà Nội,Công lập,Trường Mầm non
MN Huyện,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Khu Bình Sơn - Thị Trấn Chúc Sơn,Công lập,Trường Mầm non
MN Mỹ Lương,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,"Xã Mỹ Lương, 01277000, Thành Phố Hà Nội",Công lập,Trường Mầm non
MN Nam Phương Tiến,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Xã Nam Phương Tiến - Huyện CHương Mỹ - TP.Hà Nội,Công lập,Trường Mầm non
MN Ngọc Hòa,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Khu Chợ Cống,Công lập,Trường Mầm non
MN Phú Nam An,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Thôn Phú Khang - Phú Nam An- Chương Mỹ - Hà Nội,Công lập,Trường Mầm non
MN Phụng Châu,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Phụng Châu - Chương Mỹ - Hà Nội,Công lập,Trường Mầm non
MN Quảng Bị,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Thôn 1 - Quảng Bị,Công lập,Trường Mầm non
MN Tân Tiến,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,thôn Phương Hạnh - xã Tân Tiến - 01277000 - TP. Hà Nội,Công lập,Trường Mầm non
MN Thanh Bình,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Thôn Thanh Nê-Xã Thanh Bình-Chương Mỹ - Hà Nội,Công lập,Trường Mầm non
MN Thượng Vực,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Đồng Luân - Thượng Vực - Chương Mỹ - Hà Nội,Công lập,Trường Mầm non
MN Thụy Hương,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Xã Thụy Hương,Công lập,Trường Mầm non
MN Thủy Xuân Tiên,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Thủy Xuân Tiên- Chương Mỹ-Hà Nội,Công lập,Trường Mầm non
MN Tiên Phương,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Thôn Quyết Tiến - xã Tiên Phương - Chương Mỹ - Hà Nội,Công lập,Trường Mầm non
MN Tốt Động,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,"Khu ao cá Bác Hồ, xã Tốt Động, chương mỹ, TP hà Nội",Công lập,Trường Mầm non
MN Trần Phú,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Trần Phú - Chương Mỹ - Hà Nội,Công lập,Trường Mầm non
MN Trung Hòa,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Thôn Trung Cao-Xã Trung Hòa- -Tp Hà Nội,Công lập,Trường Mầm non
MN Trường Yên,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Phù Yên - Trường Yên - Chương Mỹ - Hà Nội,Công lập,Trường Mầm non
MN TT Chúc Sơn A,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Xóm Nội - Thị trấn Chúc Sơn - Chương Mỹ - Hà Nội,Công lập,Trường Mầm non
MN Văn Võ,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,"Xã Văn Võ, Chương Mỹ, Hà Nội",Công lập,Trường Mầm non
MN TT Xuân Mai,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Khu Tân Bình,Công lập,Trường Mầm non
MN Phú Nghĩa,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Trường MN Phú Nghĩa,Công lập,Trường Mầm non
Trường mầm non Hoa Trạng Nguyên,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Thôn Xuân Sen,Tư thục,Trường Mầm non
MN TT Họa My,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Trường mầm non Họa Mi - Tổ 4 - Khu Tân Bình,Tư thục,Trường Mầm non
MN TT Chúc Sơn B,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Thôn Giáp Ngọ,Công lập,Trường Mầm non
MN tư thục Bình Minh,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Xã Trung Hòa Chương Mỹ HN,Tư thục,Trường Mầm non
Nhóm trẻ gia đình xã Thủy Xuân Tiên,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,Xuân Long- Thủy Xuân Tiên- Chương Mỹ- Hà Nội,Tư thục,Trường Mầm non
Nhóm trẻ tư thục thị trấn Chúc Sơn A,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục thị trấn Chúc Sơn B,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Đông Phương Yên,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Đông Sơn,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Đại Yên,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Hợp Đồng,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Hồng Phong,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Hữu Văn,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Hoàng Văn Thụ,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Lam Điền,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Ngọc Hòa,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Nam Phương Tiến,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Phụng Châu,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Phú Nghĩa,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Quảng Bị,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Tốt Động,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Tiên Phương,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Trung Hòa,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Trường Yên,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục xã Tân Tiến,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục Văn Mỹ,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Nhóm trẻ tư thục thị trấn Xuân Mai,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Chương Mỹ,,Tư thục,Trường Mầm non
Mầm non Bình Minh II,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thanh Oai,Sân kho -Đìa Dộc,Công lập,Trường Mầm non
Mầm non Phương Trung II,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thanh Oai,Đội 4 Quang Trung,Công lập,Trường Mầm non
Mầm non Tam Hưng B,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thanh Oai,Xã Tam Hưng,Công lập,Trường Mầm non
Mầm non Bích Hòa,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thanh Oai,Só 69- thôn Thanh Lương -Xã Bích Hòa - huyện Thanh Oai - TP Hà Nội,Công lập,Trường Mầm non
Mầm non Cự Khê,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thanh Oai,Thôn Cự ĐÀ- Xã Cự Khê - 01278000 - TP Hà Nội,Công lập,Trường Mầm non
Mầm non Cao Viên,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thanh Oai,Thôn Trung -  Xã Cao Viên - Thanh Oai - Hà nội,Công lập,Trường Mầm non
Mầm non Thanh Cao,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thanh Oai,Thôn Cao Mật- Xã Thanh Cao- Thanh Oai- TP Hà Nội,Công lập,Trường Mầm non
Mầm non Bình Minh I,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thanh Oai,Thôn Chằm,Công lập,Trường Mầm non
Mầm non Tam Hưng A,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thanh Oai,Trường Mầm Non Tam Hưng A,Công lập,Trường Mầm non
Mầm non Mỹ Hưng,Sở Giáo dục và Đào tạo Hà Nội,Phòng GDĐT Thanh Oai,"Thôn Phượng Mỹ, Xã Mỹ Hưng, Thanh Oai, Hà Nội",Công lập,Trường Mầm non
